cara,0.32086720867208673,0.6791327913279133
cara,0.30328831473869644,0.6967116852613036
cara,0.3683492496589359,0.6316507503410641
cara,0.2993449159783537,0.7006550840216462
cara,0.32390953150242324,0.6760904684975767
cara,0.26839080459770115,0.7316091954022989
cara,0.24367879966657405,0.756321200333426
cara,0.37274176408076515,0.6272582359192349
cara,0.3011042944785276,0.6988957055214724
cara,0.6579198473282443,0.34208015267175573
cara,0.43697829716193654,0.5630217028380634
cara,0.38228699551569506,0.6177130044843049
cara,0.32086720867208673,0.6791327913279133
cara,0.30328831473869644,0.6967116852613036
cara,0.3683492496589359,0.6316507503410641
cara,0.2993449159783537,0.7006550840216462
cara,0.32390953150242324,0.6760904684975767
cara,0.26839080459770115,0.7316091954022989
cara,0.24367879966657405,0.756321200333426
cara,0.37274176408076515,0.6272582359192349
cara,0.32086720867208673,0.6791327913279133
cara,0.30328831473869644,0.6967116852613036
cara,0.3683492496589359,0.6316507503410641
cara,0.2993449159783537,0.7006550840216462
cara,0.32390953150242324,0.6760904684975767
cara,0.26839080459770115,0.7316091954022989
cara,0.32086720867208673,0.6791327913279133
cara,0.30328831473869644,0.6967116852613036
cara,0.3683492496589359,0.6316507503410641
cara,0.2993449159783537,0.7006550840216462
cara,0.32390953150242324,0.6760904684975767
cara,0.26839080459770115,0.7316091954022989
cara,0.24367879966657405,0.756321200333426
cara,0.37274176408076515,0.6272582359192349
cara,0.3011042944785276,0.6988957055214724
cara,0.6579198473282443,0.34208015267175573
cara,0.43697829716193654,0.5630217028380634
cara,0.38228699551569506,0.6177130044843049
cara,0.7598197037990985,0.24018029620090148
cara,0.4832285115303983,0.5167714884696016
cara,0.4410588235294118,0.5589411764705883
cara,0.4196525515743757,0.5803474484256244
cara,0.5084774790203802,0.4915225209796198
cara,0.3824091778202677,0.6175908221797323
cara,0.21986721144024515,0.7801327885597549
cara,0.26272912423625255,0.7372708757637475
cara,0.22394082044384667,0.7760591795561533
cara,0.4410537870472009,0.5589462129527991
cara,0.15249433106575963,0.8475056689342404
cara,0.33732415444477704,0.662675845555223
cara,0.34379236877784236,0.6562076312221576
cara,0.4153088934147997,0.5846911065852003
cara,0.4548641542506573,0.5451358457493427
cara,0.4144329896907217,0.5855670103092784
cara,0.29402039129236707,0.705979608707633
caballo,0.49432230633620244,0.5056776936637976
caballo,0.5029669740324897,0.4970330259675103
caballo,0.3118031526336025,0.6881968473663975
caballo,0.2849137931034483,0.7150862068965518
caballo,0.512425176854707,0.48757482314529293
caballo,0.5431870669745958,0.45681293302540416
ventanas,0.46415822479498314,0.5358417752050169
ventanas,0.3372119346221759,0.6627880653778241
ventanas,0.3853328222818449,0.6146671777181552
ventanas,0.5942966148275082,0.4057033851724918
ventanas,0.4848554700106035,0.5151445299893965
ventanas,0.5050959232613909,0.4949040767386091
ventanas,0.46415822479498314,0.5358417752050169
ventanas,0.3372119346221759,0.6627880653778241
ventanas,0.3853328222818449,0.6146671777181552
ventanas,0.5942966148275082,0.4057033851724918
ventanas,0.4848554700106035,0.5151445299893965
